1349,吉林财经大学（中外）,吉林,540,535 ,6817,7818,4,,
1905,青岛农业大学,山东,539 ,535 ,7010 ,7818,4,,
1012,北京服装学院,北京,540 ,534 ,6817 ,8035,10,,
1785,厦门理工学院,福建,540 ,534 ,6817 ,8035,14,,
1901,山东建筑大学,山东,546 ,534 ,5818 ,8035,9,,
1903,山东理工大学,山东,543 ,534 ,6293 ,8035,10,,
2107,湖北中医药大学,湖北,542 ,534 ,6463 ,8035,27,,
1125,河北医科大学,河北,538,533 ,7190,8242,6,,
1127,承德医学院,河北,539,533 ,7010,8242,2,,
1299,大连民族大学,辽宁,536 ,533 ,7593 ,8242,4,,
1630,宁波工程学院,浙江,536 ,533 ,7593 ,8242,9,,
2004,河南理工大学,河南,541 ,533 ,6622 ,8242,15,,
2007,河南科技大学,河南,549 ,533 ,5370 ,8242,10,,
2110,湖北师范大学,湖北,545 ,533 ,5966 ,8242,18,,
2191,湖南农业大学,湖南,536 ,533 ,7593 ,8242,4,,
1019,北京农学院,北京,542 ,532 ,6463 ,8450,10,,
1046,中华女子学院,北京,543 ,532 ,6293 ,8450,35,,
1214,内蒙古财经大学,内蒙古,550 ,532 ,5219 ,8450,28,,
1397,哈尔滨商业大学,黑龙江,542 ,532 ,6463 ,8450,19,,
1471,上海电机学院,上海,540 ,532 ,6817 ,8450,24,,
1902,齐鲁工业大学,山东,541 ,532 ,6622 ,8450,20,,
1904,山东农业大学,山东,542 ,532 ,6463 ,8450,12,,
1915,聊城大学,山东,537 ,532 ,7393 ,8450,4,,
2126,江汉大学,湖北,545 ,532 ,5966 ,8450,45,,
8015,南京艺术学院,江苏,539,532 ,7010,8450,5,,
1120,华北理工大学,河北,539 ,531 ,7010 ,8652,14,,
1685,安徽农业大学,安徽,536 ,531 ,7593 ,8652,7,,
1896,山东科技大学（中外）,山东,538,531 ,7190,8652,10,,
2446,重庆文理学院,重庆,537 ,531 ,7393 ,8652,10,,
2612,云南师范大学（含高费）,云南,539 ,531 ,7010 ,8652,13,,
1919,临沂大学,山东,541 ,530 ,6622 ,8859,15,,
1932,山东工商学院,山东,539 ,530 ,7010 ,8859,16,,
6015,山西财经大学,山西,551 ,530 ,5052 ,8859,606,,
1276,渤海大学,辽宁,535 ,529 ,7818 ,9100,14,,
1288,沈阳大学,辽宁,542 ,529 ,6463 ,9100,14,,
1359,长春大学,吉林,543 ,529 ,6293 ,9100,20,,
1618,绍兴文理学院,浙江,538 ,529 ,7190 ,9100,10,,
