1012,北京服装学院,北京,509 ,495 ,34905 ,42687,21 ,,
1016,北京石油化工学院,北京,518 ,503 ,30418 ,38208,17 ,,
1019,北京农学院,北京,508 ,493 ,35445 ,43811,14 ,,
1033,北京物资学院,北京,519 ,509 ,29946 ,34905,10 ,,
1046,中华女子学院,北京,511 ,500 ,33887 ,39835,32 ,,
1051,北京联合大学,北京,537 ,511 ,22036 ,33887,31 ,,
1057,中国劳动关系学院,北京,514 ,495 ,32331 ,42687,18 ,,
1074,天津科技大学,天津,525 ,512 ,27154 ,33345,102 ,,
1075,天津工业大学,天津,543 ,515 ,19724 ,31805,25 ,,
1077,天津理工大学,天津,537 ,513 ,22036 ,32822,128 ,,
1078,天津农学院,天津,507 ,477 ,35961 ,53657,198 ,,
1080,天津中医药大学,天津,528 ,508 ,25787 ,35445,61 ,,
1081,天津师范大学,天津,523 ,513 ,28080 ,32822,20 ,,
1082,天津职业技术师范大学,天津,515 ,493 ,31805 ,43811,103 ,,
1084,天津商业大学,天津,515 ,487 ,31805 ,47427,49 ,,
1086,天津体育学院,天津,494 ,468 ,43271 ,59527,33 ,,
1088,天津城建大学,天津,523 ,502 ,28080 ,38741,279 ,,
1117,河北工程大学,河北,510 ,489 ,34388 ,46237,157 ,,
1118,河北地质大学,河北,513 ,492 ,32822 ,44403,75 ,,
1120,华北理工大学,河北,511 ,491 ,33887 ,45043,87 ,,
1121,河北科技大学,河北,515 ,507 ,31805 ,35961,43 ,,
1122,河北建筑工程学院,河北,516 ,481 ,31344 ,51125,38 ,,
1124,河北农业大学,河北,507 ,485 ,35961 ,48667,40 ,,
1125,河北医科大学,河北,549 ,512 ,17516 ,33345,29 ,,
1126,河北北方学院,河北,514 ,492 ,32331 ,44403,10 ,,
1127,承德医学院,河北,514 ,498 ,32331 ,40980,6 ,,
1128,河北师范大学,河北,521 ,511 ,28987 ,33887,54 ,,
1132,廊坊师范学院,河北,478 ,460 ,53014 ,64796,15 ,,
1140,河北科技师范学院,河北,491 ,474 ,45043 ,55519,33 ,,
1144,华北科技学院,河北,511 ,482 ,33887 ,50514,248 ,,
1154,河北经贸大学,河北,529 ,507 ,25374 ,35961,35 ,,
1207,内蒙古科技大学（包钢）,内蒙古,508 ,480 ,35445 ,51764,135 ,,
1208,内蒙古工业大学,内蒙古,512 ,484 ,33345 ,49289,155 ,,
1209,内蒙古农业大学,内蒙古,508 ,469 ,35445 ,58831,174 ,,
1210,内蒙古医科大学,内蒙古,535 ,486 ,22869 ,48031,30 ,,
1211,内蒙古师范大学,内蒙古,509 ,477 ,34905 ,53657,80 ,,
1212,内蒙古民族大学,内蒙古,479 ,458 ,52397 ,66081,40 ,,
1214,内蒙古财经大学,内蒙古,522 ,499 ,28526 ,40390,28 ,,
1249,内蒙古科技大学（包师）,内蒙古,474 ,460 ,55519 ,64796,18 ,,
1250,内蒙古科技大学（包医）,内蒙古,515 ,500 ,31805 ,39835,5 ,,
1254,沈阳航空航天大学,辽宁,513 ,504 ,32822 ,37656,24 ,,
1255,沈阳理工大学,辽宁,513 ,506 ,32822 ,36546,41 ,,
1257,辽宁科技大学,辽宁,512 ,491 ,33345 ,45043,58 ,,
1259,辽宁石油化工大学,辽宁,501 ,480 ,39282 ,51764,59 ,,
1260,沈阳化工大学,辽宁,511 ,493 ,33887 ,43811,45 ,,
1261,大连交通大学(高费）,辽宁,521 ,507 ,28987 ,35961,39 ,,
1263,大连工业大学,辽宁,519 ,508 ,29946 ,35445,72 ,,
1265,辽宁工业大学,辽宁,510 ,489 ,34388 ,46237,45 ,,
1267,大连海洋大学,辽宁,512 ,501 ,33345 ,39282,35 ,,
1269,锦州医科大学,辽宁,528 ,507 ,25787 ,35961,19 ,,
1271,辽宁中医药大学,辽宁,498 ,471 ,40980 ,57485,12 ,,
1273,沈阳医学院,辽宁,513 ,473 ,32822 ,56155,37 ,,
1274,辽宁师范大学,辽宁,538 ,508 ,21646 ,35445,37 ,,
1275,沈阳师范大学,辽宁,501 ,483 ,39282 ,49890,18 ,,
1276,渤海大学,辽宁,504 ,490 ,37656 ,45619,34 ,,
1277,鞍山师范学院,辽宁,463 ,451 ,62752 ,70732,17 ,,
1282,沈阳体育学院,辽宁,465 ,448 ,61470 ,72635,9 ,,
1288,沈阳大学,辽宁,510 ,496 ,34388 ,42092,26 ,,
1293,大连大学,辽宁,518 ,508 ,30418 ,35445,52 ,,
1299,大连民族大学,辽宁,512 ,501 ,33345 ,39282,6 ,,
1336,东北电力大学,吉林,551 ,509 ,16850 ,34905,92 ,,
1337,长春工业大学,吉林,511 ,497 ,33887 ,41503,38 ,,
1338,吉林建筑大学,吉林,518 ,494 ,30418 ,43271,22 ,,
1339,吉林化工学院,吉林,493 ,465 ,43811 ,61470,76 ,,
1340,吉林农业大学,吉林,506 ,476 ,36546 ,54282,72 ,,
1341,长春中医药大学,吉林,513 ,445 ,32822 ,74669,29 ,,
1343,北华大学,吉林,507 ,488 ,35961 ,46853,41 ,,
1344,通化师范学院,吉林,456 ,442 ,67482 ,76674,13,,
1345,吉林师范大学,吉林,500 ,481 ,39835 ,51125,26 ,,
1346,吉林工程技术师范学院,吉林,480 ,442 ,51764 ,76674,30 ,,
1347,长春师范大学,吉林,501 ,482 ,39282 ,50514,25 ,,
1348,白城师范学院,吉林,470 ,440 ,58160 ,77990,35 ,,
1349,吉林财经大学（中外）,吉林,512,509 ,33345,34905,4,,
1353,吉林工商学院,吉林,502 ,471 ,38741 ,57485,54 ,,
1355,长春工程学院,吉林,500 ,475 ,39835 ,54889,91 ,,
1359,长春大学（中外+ISEC),吉林,508 ,495 ,35445 ,42687,35 ,,
1367,吉林医药学院,吉林,500 ,467 ,39835 ,60157,63 ,,
1377,黑龙江大学,黑龙江,517 ,502 ,30876 ,38741,29 ,,
1379,哈尔滨理工大学,黑龙江,522 ,510 ,28526 ,34388,40 ,,
1381,黑龙江科技大学,黑龙江,514 ,483 ,32331 ,49890,155 ,,
1383,佳木斯大学,黑龙江,477 ,453 ,53657 ,69436,120 ,,
1384,黑龙江八一农垦大学,黑龙江,484 ,455 ,49289 ,68152,50 ,,
1387,哈尔滨医科大学（大庆）,黑龙江,515 ,500 ,31805 ,39835,33 ,,
1388,黑龙江中医药大学,黑龙江,513 ,474 ,32822 ,55519,118 ,,
1389,牡丹江医学院,黑龙江,507 ,465 ,35961 ,61470,80 ,,
1390,哈尔滨师范大学,黑龙江,514 ,495 ,32331 ,42687,78 ,,
1391,齐齐哈尔大学,黑龙江,492 ,469 ,44403 ,58831,117 ,,
1392,牡丹江师范学院,黑龙江,486 ,444 ,48031 ,75344,22 ,,
1395,绥化学院,黑龙江,471 ,446 ,57485 ,73984,18 ,,
1397,哈尔滨商业大学,黑龙江,507 ,488 ,35961 ,46853,108 ,,
1399,哈尔滨金融学院,黑龙江,512 ,485 ,33345 ,48667,24 ,,
1405,黑龙江工程学院,黑龙江,491 ,474 ,45043 ,55519,66 ,,
1454,上海应用技术大学,上海,521 ,505 ,28987 ,37089,149 ,,
1455,上海健康医学院,上海,,,,,,,
1456,上海海洋大学,上海,523 ,513 ,28080 ,32822,31 ,,
