1467,上海大学,上海,584,583,1624,1690,2,,
1030,中国传媒大学,北京,589,580,1339,1921,5,,
1027,北京外国语大学,北京,585,578,1550,2067,2,,
1018,中国农业大学,北京,587,578,1441,2067,7,,
1895,中国海洋大学,山东,579,576,1990,2227,2,,
1501,江南大学,江苏,573,572,2475,2572,2,,
1504,南京信息工程大学,江苏,564,561,3386,3707,4,,
1280,东北财经大学,辽宁,577,556,2131,4342,15,,
1342,东北师范大学,吉林,573,554,2475,4603,8,,
2377,广西大学,广西,556,552,4342,4880,4,,
2429,海南大学,海南,553,549,4734,5370,6,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
