2302,深圳大学,广东,588,571 ,7030,10819,10,,
1270,大连医科大学,辽宁,592,566 ,6251,12189,7,,
1608,杭州电子科技大学,浙江,590,566 ,6629,12189,58,,
1034,首都经济贸易大学,北京,584,565 ,7809,12483,11,,
2443,重庆医科大学,重庆,588,563 ,7030,13069,15,,
1462,上海对外经贸大学,上海,579,563 ,8893,13069,34,,
1470,上海立信会计金融学院,上海,573,562 ,10307,13369,14,,
1499,南京邮电大学,江苏,581,559 ,8442,14287,91,,
1537,南京审计大学,江苏,591,558 ,6442,14591,42,,
1025,首都师范大学,北京,564,556 ,12771,15217,5,,
1015,北京建筑大学,北京,567,555 ,11917,15552,10,,
2449,四川外国语大学,重庆,571,554 ,10819,15866,4,,
1622,浙江工商大学,浙江,571,554 ,10819,15866,23,,
1450,上海理工大学,上海,575,553 ,9834,16189,98,,
1609,浙江工业大学,浙江,567,553 ,11917,16189,97,,
1080,天津中医药大学,天津,580,552 ,8667,16521,19,,
1085,天津财经大学,天津,583,552 ,7996,16521,50,,
2684,西安外国语大学,陕西,577,552 ,9350,16521,20,,
1837,江西财经大学,江西,571,551 ,10819,16850,31,,
2441,重庆邮电大学,重庆,570,550 ,11096,17175,65,,
2492,成都中医药大学,四川,567,549 ,11917,17516,8,,
3148,宁波诺丁汉大学,浙江,599,549 ,5081,17516,21,,
1011,北京工商大学,北京,582,548 ,8208,17884,43,,
2685,西北政法大学,陕西,578,548 ,9124,17884,26,,
1047,北京信息科技大学,北京,569,546 ,11383,18623,29,,
2289,广州医科大学,广东,579,546 ,8893,18623,15,,
1610,浙江理工大学,浙江,563,546 ,13069,18623,85,,
1635,宁波大学,浙江,561,545 ,13666,18967,47,,
3134,西交利物浦大学,江苏,577,544 ,9350,19331,33,,
1009,北方工业大学,北京,561,544 ,13666,19331,33,,
1451,上海海事大学,上海,560,544 ,13975,19331,49,,
2694,西安邮电大学,陕西,569,543 ,11383,19724,64,,
2667,西安理工大学,陕西,563,543 ,13069,19724,89,,
1927,青岛大学,山东,571,543 ,10819,19724,52,,
1051,北京联合大学,北京,555,543 ,15552,19724,8,,
1075,天津工业大学,天津,568,542 ,11651,20108,161,,
2454,重庆工商大学,重庆,557,542 ,14908,20108,22,,
1076,中国民航大学,天津,587,541 ,7227,20483,179,,
1497,南京工业大学,江苏,566,541 ,12189,20483,185,,
2193,湖南中医药大学,湖南,556,541 ,15217,20483,15,,
2291,广州中医药大学,广东,565,538 ,12483,21646,13,,
1453,上海电力大学,上海,563,538 ,13069,21646,65,,
2190,长沙理工大学,湖南,554,538 ,15866,21646,40,,
1698,安徽财经大学,安徽,559,538 ,14287,21646,37,,
2806,新疆医科大学,新疆,538,538 ,21646,21646,1,,
2098,武汉科技大学,湖北,552,537 ,16521,22036,76,,
1510,徐州医科大学,江苏,553,537 ,16189,22036,8,,
2285,汕头大学,广东,559,537 ,14287,22036,16,,
2308,广州大学,广东,560,537 ,13975,22036,14,,
1459,上海师范大学,上海,559,537 ,14287,22036,68,,
2483,成都理工大学,四川,562,537 ,13369,22036,87,,
2670,西安建筑科技大学,陕西,572,536 ,10555,22440,69,,
2317,广东工业大学,广东,556,536 ,15217,22440,58,,
1083,天津外国语大学,天津,574,536 ,10065,22440,48,,
1535,扬州大学,江苏,555,536 ,15552,22440,39,,
1081,天津师范大学,天津,570,536 ,11096,22440,175,,
2485,成都信息工程大学,四川,548,535 ,17884,22869,64,,
2669,西安工业大学,陕西,542,535 ,20108,22869,7,,
1502,南京林业大学,江苏,560,535 ,13975,22869,56,,
2671,西安科技大学,陕西,547,534 ,18218,23274,56,,
1771,华侨大学,福建,555,534 ,15552,23274,110,,
3358,北师大-香港浸会联合国际学院,广东,553,533 ,16189,23682,14,,
1615,浙江师范大学,浙江,549,533 ,17516,23682,17,,
2109,湖北大学,湖北,541,533 ,20483,23682,31,,
1261,大连交通大学,辽宁,571,533 ,10819,23682,105,,
2379,桂林电子科技大学,广西,562,532 ,13369,24106,38,,
1473,上海政法学院,上海,548,532 ,17884,24106,25,,
1896,山东科技大学,山东,549,532 ,17516,24106,69,,
