1034,首都经济贸易大学,北京,593,582 ,1116,1775,6,,
2302,深圳大学,广东,584,580 ,1624,1921,5,,
1470,上海立信会计金融学院,上海,583,578 ,1690,2067,6,,
8006,北京电影学院,北京,581,578 ,1841,2067,2,,
1025,首都师范大学,北京,578,576 ,2067,2227,4,,
1462,上海对外经贸大学,上海,596,576 ,952,2227,22,,
1011,北京工商大学,北京,587,574 ,1441,2387,10,,
1537,南京审计大学,江苏,580,574 ,1921,2387,25,,
1622,浙江工商大学,浙江,582,574 ,1775,2387,14,,
1085,天津财经大学,天津,587,571 ,1441,2667,25,,
1837,江西财经大学,江西,582,570 ,1775,2774,16,,
2685,西北政法大学,陕西,590,570 ,1278,2774,46,,
1451,上海海事大学,上海,574,568 ,2387,2967,13,,
1608,杭州电子科技大学,浙江,584,568 ,1624,2967,25,,
2449,四川外国语大学,重庆,572,568 ,2572,2967,4,,
2684,西安外国语大学,陕西,588,568 ,1396,2967,27,,
1635,宁波大学,浙江,576,567 ,2227,3063,12,,
1051,北京联合大学,北京,573,565 ,2475,3273,3,,
1927,青岛大学,山东,575,565 ,2305,3273,14,,
2454,重庆工商大学,重庆,572,565 ,2572,3273,16,,
3148,宁波诺丁汉大学,浙江,583,565 ,1690,3273,9,,
1076,中国民航大学,天津,570,564 ,2774,3386,8,,
1459,上海师范大学,上海,578,564 ,2067,3386,46,,
1499,南京邮电大学,江苏,574,564 ,2387,3386,38,,
1896,山东科技大学,山东,568,564 ,2967,3386,4,,
2285,汕头大学,广东,570,564 ,2774,3386,9,,
1535,扬州大学,江苏,572,563 ,2572,3489,9,,
1081,天津师范大学,天津,582,562 ,1775,3580,80,,
1450,上海理工大学,上海,573,561 ,2475,3707,24,,
1009,北方工业大学,北京,572,559 ,2572,3934,8,,
1615,浙江师范大学,浙江,573,559 ,2475,3934,13,,
1771,华侨大学,福建,571,559 ,2667,3934,24,,
1502,南京林业大学,江苏,561,558 ,3707,4065,4,,
1610,浙江理工大学,浙江,568,558 ,2967,4065,15,,
2190,长沙理工大学,湖南,560,558 ,3827,4065,4,,
3134,西交利物浦大学,江苏,586,558 ,1498,4065,10,,
1698,安徽财经大学,安徽,570,557 ,2774,4199,18,,
2109,湖北大学,湖北,568,557 ,2967,4199,16,,
2308,广州大学,广东,574,557 ,2387,4199,17,,
2671,西安科技大学,陕西,563,557 ,3489,4199,6,,
1497,南京工业大学,江苏,561,556 ,3707,4342,6,,
1616,杭州师范大学,浙江,572,556 ,2572,4342,20,,
